ID,Name,Gene Name,GenBank Protein ID,GenBank Gene ID,UniProt ID,Uniprot Title,PDB ID,GeneCard ID,GenAtlas ID,HGNC ID,Species,Drug IDs
Q9ZEU2,Amylosucrase,ams,"",AJ011781,Q9ZEU2,AMYS_NEIPO,1G5A; 1JG9; 1JGI; 1MVY; 1MW0; 1MW1; 1MW2; 1MW3; 1S46; 1ZS2; 3UEQ; 4FLO; 4FLQ; 4FLR; 4FLS,,"",,Neisseria polysaccharea,DB02379; DB02772; DB04447
Q9L5C7,Beta-lactamase,blaCTX-M-14,"",AF252622,Q9L5C7,Q9L5C7_ECOLX,1YLT; 1YLY; 1YLZ; 4XXR,,"",,Escherichia coli,DB02772; DB04035; DB09060
P71119,Heme oxygenase,hmuO,"",U73860,P71119,HMUO_CORDI,1IW0; 1IW1; 1V8X; 1WNV; 1WNW; 1WNX; 1WZD; 1WZF; 1WZG,,"",,Corynebacterium diphtheriae (strain ATCC 700971 / NCTC 13129 / Biotype gravis),DB02772
O00244,Copper transport protein ATOX1,ATOX1,"",U70660,O00244,ATOX1_HUMAN,1FE0; 1FE4; 1FEE; 1TL4; 1TL5; 2K1R; 2LQ9; 3CJK; 3IWL; 3IWX; 4QOT; 4YDX; 4YEA,,ATOX1,HGNC:798,Human,DB00515; DB02772; DB03127
P83689,Orange carotenoid-binding protein,,"","",P83689,OCP_ARTMA,1M98,,"",,Arthrospira maxima,DB02772
P22340,Sucrose porin,scrY,"",X57400,P22340,SCRY_SALTM,1A0S; 1A0T; 1OH2,,"",,Salmonella typhimurium,DB02772
Q840M4,Beta-lactamase,blaCTX-M-27,"",AY156923,Q840M4,Q840M4_ECOLX,1YLP,,"",,Escherichia coli,DB02772
Q7SIG1,Hydrolase,,"","",Q7SIG1,Q7SIG1_ALIAC,1EVQ; 1QZ3; 1U4N; 2HM7,,"",,Alicyclobacillus acidocaldarius,DB02776
P12488,Envelope glycoprotein gp160,env,"",M21098,P12488,ENV_HV1BN,1IM7; 1J8N; 1J8Z; 1J9V; 1JAA; 1JAR; 1JC8; 1JCP,,"",,HIV-1,DB02780; DB02904; DB03320; DB03817
Q9X266,L-allo-threonine aldolase,,"",AE000512,Q9X266,Q9X266_THEMA,1JG8; 1LW4; 1LW5; 1M6S; 2FM1,,"",,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),DB02824; DB03576; DB04083
Q8NBQ5,Estradiol 17-beta-dehydrogenase 11,HSD17B11,"",AF126780,Q8NBQ5,DHB11_HUMAN,1YB1,,HSD17B11,HGNC:22960,Human,DB02854
Q5SID9,Purine nucleoside phosphorylase,,"",AP008226,Q5SID9,Q5SID9_THET8,1ODI; 1ODJ; 1ODK; 1ODL,,"",,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),DB02857
P08048,Zinc finger Y-chromosomal protein,ZFY,"",L10393,P08048,ZFY_HUMAN,1KLR; 1KLS; 1XRZ; 5ZNF; 7ZNF,,ZFY,HGNC:12870,Human,DB02884; DB05483
Q9KQN0,"Transcriptional regulator, HTH_3 family",,"",AE004272,Q9KQN0,Q9KQN0_VIBCH,1Y9Q,,"",,Vibrio cholerae serotype O1 (strain ATCC 39315 / El Tor Inaba N16961),DB02893
Q9ZB17,Aldose 1-epimerase,galM,"",U60828,Q9ZB17,Q9ZB17_9LACT,1L7J; 1L7K; 1MMU; 1MMX; 1MMY; 1MMZ; 1MN0; 1NS0; 1NS2; 1NS4; 1NS7; 1NS8; 1NSM; 1NSR; 1NSS; 1NSU; 1NSV; 1NSX; 1NSZ,,"",,Lactococcus lactis,DB02379; DB03142; DB03389; DB03773
Q93TU6,6-oxocamphor hydrolase,camK,"",AF323755,Q93TU6,CAMK_RHOSO,1O8U; 1SZO,,"",,Rhodococcus sp.,DB02906
Q9X4K7,Propionyl-CoA carboxylase complex B subunit,pccB,"",AF113605,Q9X4K7,Q9X4K7_STRCH,1XNV; 1XNW; 1XNY; 1XO6; 3IAV; 3IB9; 3IBB; 3MFM,,"",,Streptomyces coelicolor,DB02912
Q9XB59,(5R)-carbapenem-3-carboxylate synthase,carC,"",U17224,Q9XB59,CARC_PECCC,1NX4; 1NX8; 4OJ8,,"",,Pectobacterium carotovorum subsp. carotovorum,DB03360
P55038,Ferredoxin-dependent glutamate synthase 2,gltS,"",X92480,P55038,GLTS_SYNY3,1LLW; 1LLZ; 1LM1; 1OFD; 1OFE,,"",,Synechocystis sp. (strain PCC 6803 / Kazusa),DB03247
Q7BK04,Cag alpha,cag-alfa,"",AF282852,Q7BK04,Q7BK04_HELPX,1G6O; 1NLY; 1NLZ; 1OPX; 2PT7,,"",,Helicobacter pylori,DB02930
P54278,Mismatch repair endonuclease PMS2,PMS2,"",U13696,P54278,PMS2_HUMAN,1EA6; 1H7S; 1H7U,,PMS2,HGNC:9122,Human,DB02930
P06710,DNA polymerase III subunit tau,dnaX,"",X04487,P06710,DPO3X_ECOLI,1JR3; 1NJF; 1NJG; 1XXH; 1XXI; 2AYA; 3GLF; 3GLG; 3GLH; 3GLI,,"",,Escherichia coli (strain K12),DB02930
P02749,Beta-2-glycoprotein 1,APOH,"",X53595,P02749,APOH_HUMAN,1C1Z; 1G4F; 1G4G; 1QUB; 2KRI; 3OP8; 4JHS,,APOH,HGNC:616,Human,DB05446; DB09130
P25311,Zinc-alpha-2-glycoprotein,AZGP1,"",D90427,P25311,ZA2G_HUMAN,1T7V; 1T7W; 1T7X; 1T7Y; 1T7Z; 1T80; 1ZAG; 3ES6,,AZGP1,HGNC:910,Human,DB03721; DB09130
P08887,Interleukin-6 receptor subunit alpha,IL6R,"",X12830,P08887,IL6RA_HUMAN,1N26; 1N2Q; 1P9M; 2ARW,,IL6R,HGNC:6019,Human,DB06273; DB11767
P03437,Hemagglutinin,HA,"",J02090,P03437,HEMA_I68A0,1EO8; 1FYT; 1HA0; 1HGG; 1HTM; 1J8H; 1KEN; 1QFU; 1QU1; 2HMG; 2VIR; 2VIS; 2VIT; 2VIU; 2YPG; 3EYM; 3HMG; 3S4S; 3S5L; 3VUN; 4C56; 4HMG; 5HMG,,"",,Influenza A virus (strain A/Aichi/2/1968 H3N2),DB07726
Q56748,Sulfide dehydrogenase,sud,"",X81642,Q56748,Q56748_WOLSC,1QXN,,"",,Wolinella succinogenes,DB02956
Q93EK7,LgtC,lgtC,"",AF355193,Q93EK7,Q93EK7_NEIME,1G9R; 1GA8; 1SS9,,"",,Neisseria meningitidis,DB02976
Q9RN68,Nine-heme cytochrome c,,"",AF186393,Q9RN68,CYC9_DESDA,19HC; 1OFW; 1OFY,,"",,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949),DB03317
Q9Z4P0,Fumarate reductase flavoprotein subunit,ifcA,"",AJ236923,Q9Z4P0,FRD2_SHEFN,1QO8,,"",,Shewanella frigidimarina (strain NCIMB 400),DB03147
Q939D2,Catalase-peroxidase,katG,"",AY040244,Q939D2,KATG_BURPS,1MWV; 1X7U; 2B2O; 2B2Q; 2B2R; 2B2S; 2DV1; 2DV2; 2FXG; 2FXH; 2FXJ; 3N3N; 3N3O; 3N3P; 3N3Q; 3N3R; 3N3S; 4KA5; 4KA6; 4MVP; 4QZJ; 4QZL; 4QZP,,"",,Burkholderia pseudomallei (strain K96243),DB08638
P00132,Cytochrome c3,,"",D31702,P00132,CYC3_DESVM,1IT1; 1J0O; 1J0P; 1WR5; 2CDV; 2EWI; 2EWK; 2EWU; 2FFN; 2YXC; 2YYW; 2YYX; 2Z47,,"",,Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637),DB03317
P10632,Cytochrome P450 2C8,CYP2C8,"",M17397,P10632,CP2C8_HUMAN,1PQ2; 2NNH; 2NNI; 2NNJ; 2VN0,,CYP2C8,HGNC:2622,Human,DB00951; DB03796; DB08607
P04252,Bacterial hemoglobin,vhb,"",L21670,P04252,BAHG_VITST,1VHB; 2VHB; 3TLD; 3TM3; 3TM9; 3VHB; 4VHB,,"",,Vitreoscilla stercoraria,DB03366
P82599,Cytochrome c-553,,"","",P82599,CY553_SPOPA,1B7V; 1C75; 1K3G; 1K3H; 1N9C,,"",,Bacillus pasteurii,DB03317
Q8GR64,Quinohemoprotein alcohol dehydrogenase ADH IIB,qbdA,"",AB091400,Q8GR64,QHED_PSEPU,1KV9,,"",,Pseudomonas putida,DB03205
P00091,Cytochrome c2,cycA,"",BX572597,P00091,CYC22_RHOPA,1FJ0; 1HH7; 1I8O; 1I8P,,"",,Rhodopseudomonas palustris (strain ATCC BAA-98 / CGA009),DB03088; DB03317
Q9L915,Cytochrome c3,cytc3,"",AF187324,Q9L915,Q9L915_DESDE,1GM4; 1GMB; 1I77; 1UP9; 1UPD; 3CYR,,"",,Desulfovibrio desulfuricans,DB03317
P24232,Flavohemoprotein,hmp,"",X58872,P24232,HMP_ECOLI,1GVH,,"",,Escherichia coli (strain K12),DB03147
P51687,"Sulfite oxidase, mitochondrial",SUOX,"",L31573,P51687,SUOX_HUMAN,1MJ4,,SUOX,HGNC:11460,Human,DB03983
Q8GGK7,Cytochrome C,ppcA,"",AF505790,Q8GGK7,Q8GGK7_GEOSN,1OS6; 2LDO; 3SEL; 3SJ0; 3SJ1; 3SJ4; 4HAJ; 4HB6; 4HB8; 4HBF; 4HC3; 4HDL,,"",,Geobacter sulfurreducens,DB03619
P83787,Cytochrome c peroxidase,,"","",P83787,P83787_MARHY,1NML; 1RZ5; 1RZ6,,"",,Marinobacter hydrocarbonoclasticus,DB04272
Q06319,"Acyl-CoA dehydrogenase, short-chain specific",,"","",Q06319,ACDS_MEGEL,1BUC,,"",,Megasphaera elsdenii,DB03059; DB03147
P01709,Ig lambda chain V-II region MGC,,"","",P01709,LV206_HUMAN,1A8J; 1DCL; 1MCW; 2MCG; 3MCG; 4UNT; 4UNU; 4UNV,,"",,Human,DB03088
Q7SIE2,"Endo-1,4-beta-xylanase",,"","",Q7SIE2,Q7SIE2_BACAG,1H4H,,"",,Bacillus agaradhaerens,DB03088; DB03389
P80075,C-C motif chemokine 8,CCL8,"",Y10802,P80075,CCL8_HUMAN,1ESR,,CCL8,HGNC:10635,Human,DB03088
P00138,Cytochrome c',,"","",P00138,CYCP_ALCXX,1CGN; 1CGO; 1E83; 1E84; 1E85; 1E86; 2XL6; 2XL8; 2XLD; 2XLE; 2XLH; 2XLM; 2XLO; 2XLV; 2XLW; 2XM0; 2XM4; 2YKZ; 2YL0; 2YL1; 2YL3; 2YL7; 2YLD; 2YLG; 2YLI; 3ZQV; 3ZQY; 3ZTM; 3ZTZ; 3ZWI; 4CDA; 4CDV; 4CDY; 4CIP; 4CJG; 4CJO; 4D4N; 4D4X; 4WGY; 4WGZ; 5AGF,,"",,Alcaligenes xylosoxydans xylosoxydans,DB03088
P34024,1-phosphatidylinositol phosphodiesterase,plcA,"",X54618,P34024,PLC_LISMO,1AOD; 2PLC,,"",,Listeria monocytogenes serovar 1/2a (strain ATCC BAA-679 / EGD-e),DB03106
P9WKD7,Ribose-5-phosphate isomerase B,rpiB,,,P9WKD7,RPIB_MYCTU,1USL; 2BES; 2BET; 2VVO; 2VVP; 2VVQ,,,,Mycobacterium tuberculosis,DB03108; DB04496
P23827,Ecotin,eco,"",M60876,P23827,ECOT_ECOLI,1AZZ; 1ECY; 1ECZ; 1EZS; 1EZU; 1FI8; 1ID5; 1IFG; 1N8O; 1P0S; 1SLU; 1SLV; 1SLW; 1SLX; 1XX9; 1XXD; 1XXF; 4IW4; 4NIY,,"",,Escherichia coli (strain K12),DB02379
P06703,Protein S100-A6,S100A6,"",M14300,P06703,S10A6_HUMAN,1K8U; 1K96; 1K9K; 1K9P; 2M1K,,S100A6,HGNC:10496,Human,DB11093; DB11348
Q9RX51,Malto-oligosyltrehalose trehalohydrolase,treZ,"",AE000513,Q9RX51,TREZ_DEIRA,2BHU; 2BHY; 2BHZ; 2BXY; 2BXZ; 2BY0; 2BY1; 2BY2; 2BY3,,"",,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),DB02379; DB03323
P13299,Intron-associated endonuclease 1,ITEVIR,"",M12742,P13299,TEV1_BPT4,1I3J; 1LN0; 1MK0; 1T2T,,"",,Enterobacteria phage T4,DB04272
Q9AGP8,Dimethylglycine oxidase,dmg,"",AF329477,Q9AGP8,DMGO_ARTGO,1PJ5; 1PJ6; 1PJ7; 3GSI,,"",,Arthrobacter globiformis,DB03147; DB03256
P21890,Ferredoxin--NADP reductase,petH,"",X72394,P21890,FENR_NOSSO,1B2R; 1BJK; 1BQE; 1E62; 1E63; 1E64; 1EWY; 1GJR; 1GO2; 1GR1; 1H42; 1H85; 1OGI; 1OGJ; 1QGY; 1QGZ; 1QH0; 1QUE; 1QUF; 1W34; 1W35; 1W87; 2BMW; 2BSA; 2VYQ; 2VZL; 2X3U; 3ZBT; 3ZBU; 3ZC3; 4BPR; 4C43,,"",,Anabaena sp. (strain PCC 7119),DB03147; DB03461
P38038,Sulfite reductase [NADPH] flavoprotein alpha-component,cysJ,"",M23008,P38038,CYSJ_ECOLI,1DDG; 1DDI; 1YKG,,"",,Escherichia coli (strain K12),DB03147; DB03461
Q44532,Ferredoxin--NADP reductase,fpr,"",L36319,Q44532,FENR_AZOVI,1A8P,,"",,Azotobacter vinelandii,DB03147
P18925,Dihydrolipoyl dehydrogenase,,"",M37307,P18925,DLDH_AZOVI,3LAD,,"",,Azotobacter vinelandii,DB03147
Q888A4,"Amine oxidase, flavin-containing protein",,"",AE016853,Q888A4,Q888A4_PSESM,3KKJ,,"",,Pseudomonas syringae pv. tomato (strain DC3000),DB03147
P00914,Deoxyribodipyrimidine photo-lyase,phrB,"",K01299,P00914,PHR_ECOLI,1DNP,,"",,Escherichia coli (strain K12),DB03147
P05327,Deoxyribodipyrimidine photo-lyase,phr,"",X07230,P05327,PHR_SYNP6,1OWL; 1OWM; 1OWN; 1OWO; 1OWP; 1QNF; 1TEZ,,"",,Synechococcus sp. (strain ATCC 27144 / PCC 6301 / SAUG 1402/1),DB03147
P10902,L-aspartate oxidase,nadB,"",X12714,P10902,NADB_ECOLI,1CHU; 1KNP; 1KNR,,"",,Escherichia coli (strain K12),DB03147
P77967,Cryptochrome DASH,cry,"","",P77967,CRYD_SYNY3,1NP7,,"",,Synechocystis sp. (strain PCC 6803 / Kazusa),DB03147
P08373,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,"",M10123,P08373,MURB_ECOLI,1MBB; 1MBT; 1UXY; 2MBR; 2Q85,,"",,Escherichia coli (strain K12),DB03147; DB07296
P61432,UDP-N-acetylenolpyruvoylglucosamine reductase,murB,"",BA000033,P61432,MURB_STAAW,"",,"",,Staphylococcus aureus (strain MW2),DB03147
Q9RA47,Methylenetetrahydrofolate reductase,metF,"",AB029373,Q9RA47,Q9RA47_THETH,1V93,,"",,Thermus thermophilus,DB03147
P16640,Putidaredoxin reductase,camA,"",J05406,P16640,CAMA_PSEPU,1Q1R; 1Q1W; 3LB8,,"",,Pseudomonas putida,DB03147
P9WHH7,NAD(P)H dehydrogenase (quinone),lpdA,,,P9WHH7,LPDA_MYCTU,1XDI,,,,Mycobacterium tuberculosis,DB03147
P9WIQ1,UDP-galactopyranose mutase,glf,,,P9WIQ1,GLF_MYCTU,1V0J; 4RPG; 4RPH; 4RPJ; 4RPK; 4RPL,,,,Mycobacterium tuberculosis,DB03147; DB03709
P55792,4-hydroxybutyryl-CoA dehydratase/vinylacetyl-CoA-Delta-isomerase,abfD,"",AJ250267,P55792,HDVD_CLOAM,1U8V,,"",,Clostridium aminobutyricum,DB03147
P09788,4-cresol dehydrogenase [hydroxylating] flavoprotein subunit,pchF,"",U96338,P09788,DH4C_PSEPU,1DII; 1DIQ; 1WVE; 1WVF,,"",,Pseudomonas putida,DB03147
P19480,Alkyl hydroperoxide reductase subunit F,ahpF,"",AE008724,P19480,AHPF_SALTY,1HYU; 1ZYN; 1ZYP,,"",,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),DB03147
Q51225,Dihydrolipoyl dehydrogenase,m-6,"",X77920,Q51225,Q51225_NEIME,1BHY; 1OJT,,"",,Neisseria meningitidis,DB03147
Q94655,Glutathione reductase,GR2,"",X93462,Q94655,GSHR_PLAFK,1ONF,,"",,Plasmodium falciparum (isolate K1 / Thailand),DB03147
Q47PU3,Phenylacetone monooxygenase,pamO,"",CP000088,Q47PU3,PAMO_THEFY,1W4X; 2YLR; 2YLS; 2YLT; 2YLW; 2YLX; 2YLZ; 2YM1; 2YM2; 4C74; 4C77; 4D03; 4D04; 4OVI,,"",,Thermobifida fusca (strain YX),DB03147
P07771,"Benzoate 1,2-dioxygenase electron transfer component",benC,"",AF009224,P07771,BENC_ACIAD,1KRH,,"",,Acinetobacter sp. (strain ADP1),DB03147
Q72JJ3,Putative acyl-CoA dehydrogenase,,"",AE017221,Q72JJ3,Q72JJ3_THET2,1UKW,,"",,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),DB03147
Q9KIE5,FkbI,fkbI,"",AF235504,Q9KIE5,Q9KIE5_STRHY,1R2J,,"",,Streptomyces hygroscopicus subsp. ascomyceticus,DB03147
P14218,Dihydrolipoyl dehydrogenase,lpd,"",M28356,P14218,DLDH_PSEFL,1LPF,,"",,Pseudomonas fluorescens,DB03147
P35340,Alkyl hydroperoxide reductase subunit F,ahpF,"",D13187,P35340,AHPF_ECOLI,1FL2; 4O5Q; 4O5U; 4YKF; 4YKG,,"",,Escherichia coli (strain K12),DB03147
P58558,Ferredoxin--NADP reductase,petH,"",BA000019,P58558,FENR_NOSS1,"",,"",,Nostoc sp. (strain PCC 7120 / UTEX 2576),DB03147; DB03461
P28861,Ferredoxin--NADP reductase,fpr,"",L04757,P28861,FENR_ECOLI,1FDR; 2XNJ,,"",,Escherichia coli (strain K12),DB03147
Q9RC23,Mersacidin decarboxylase,mrsD,"",AJ250862,Q9RC23,MRSD_BACSY,1P3Y,,"",,Bacillus sp. (strain HIL-Y85/54728),DB03147
P07024,Protein UshA,ushA,"",X03895,P07024,USHA_ECOLI,1HO5; 1HP1; 1HPU; 1OI8; 1OID; 1OIE; 1USH; 2USH; 4WWL,,"",,Escherichia coli (strain K12),DB03148
Q7SIA3,Oxidoreductase,,"","",Q7SIA3,Q7SIA3_MARHY,1QNI,,"",,Marinobacter hydrocarbonoclasticus,DB03151
Q51705,Nitrous-oxide reductase,nosZ,"",X74792,Q51705,NOSZ_PARDE,1FWX,,"",,Paracoccus denitrificans,DB03151
P53608,Arginase,rocF,"",U48226,P53608,ARGI_BACCD,1CEV; 2CEV; 3CEV; 4CEV; 5CEV,,"",,Bacillus caldovelox,DB00536
Q8GIQ0,"dTDP-4-dehydrorhamnose 3,5-epimerase",rmlC,"",AJ509828,Q8GIQ0,Q8GIQ0_STRSU,1NXM; 1NYW; 1NZC; 2IXL,,"",,Streptococcus suis,DB03161; DB03751
O69755,Phenazine biosynthesis protein,phzG,"",AF005404,O69755,O69755_PSEAI,1T9M,,"",,Pseudomonas aeruginosa,DB03247
P0A1F6,Uridine phosphorylase,udp,"",Y14282,P0A1F6,UDP_SALTY,1RYZ; 1SJ9; 1Y1Q; 1Y1R; 1Y1S; 1Y1T; 1ZL2; 2HN9; 2HRD; 2HSW; 2HWU; 2I8A; 2IQ5; 2OEC; 2OXF; 2PGA; 2QDK; 2RJ3; 3C74; 3DDO; 3DPS; 3FWP; 4E1V; 4OGK,,"",,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),DB04627
Q9S427,Protein-tyrosine-phosphatase,PPI,"",AF164202,Q9S427,Q9S427_9GAMM,1V73; 2Z72; 2ZBM,,"",,Shewanella sp.,DB05260
P51584,"Endo-1,4-beta-xylanase Y",xynY,"",X83269,P51584,XYNY_CLOTM,1DYO; 1GKK; 1GKL; 1H6X; 1H6Y; 1OHZ; 1WB4; 1WB5; 1WB6; 2CCL; 2W5F; 2WYS; 2WZE; 3ZI7; 4BAG; 4H35,,"",,Clostridium thermocellum,DB04522; DB07767; DB08587; DB08589; DB08711
Q6UWP2,Dehydrogenase/reductase SDR family member 11,DHRS11,"",AY358712,Q6UWP2,DHR11_HUMAN,1XG5,,"",HGNC:28639,Human,DB03461
P27505,Pyrroloquinoline-quinone synthase,pqqC,"",X58778,P27505,PQQC_KLEPN,1OTV; 1OTW,,"",,Klebsiella pneumoniae,DB03205
Q9Z4J7,Quinoprotein ethanol dehydrogenase,exaA,"",AJ009858,Q9Z4J7,EXAA_PSEAE,1FLG,,"",,Pseudomonas aeruginosa (strain ATCC 15692 / PAO1 / 1C / PRS 101 / LMG 12228),DB03205
P63462,FMN-dependent NADH-azoreductase,azoR,"",AE008772,P63462,AZOR_SALTY,1T5B,,"",,Salmonella typhimurium (strain LT2 / SGSC1412 / ATCC 700720),DB03247
P30197,Epidermin decarboxylase,epiD,"",X62386,P30197,EPID_STAEP,1G5Q; 1G63,,"",,Staphylococcus epidermidis,DB03247
P56122,Chorismate synthase,aroC,"",AE000511,P56122,AROC_HELPY,1UM0; 1UMF,,"",,Helicobacter pylori (strain ATCC 700392 / 26695),DB03247
P0A3D9,Flavodoxin,isiB,"",X14577,P0A3D9,FLAV_NOSS1,1FLV; 1RCF,,"",,Nostoc sp. (strain PCC 7120 / UTEX 2576),DB03247
P10340,Flavodoxin,isiB,"",M19116,P10340,FLAV_SYNE7,1CZH; 1CZK; 1CZL; 1CZN; 1CZO; 1CZR; 1CZU; 1D03; 1D04; 1OFV,,"",,Synechococcus elongatus (strain PCC 7942),DB03247
Q8DW21,Uncharacterized protein,,"",AE014875,Q8DW21,Q8DW21_STRMU,2IFA,,"",,Streptococcus mutans serotype c (strain ATCC 700610 / UA159),DB03247
O34974,Putative monooxygenase MoxC,moxC,"",AF008220,O34974,MOXC_BACSU,1TVL; 1YW1,,"",,Bacillus subtilis (strain 168),DB02379; DB03247
Q9WXV1,tRNA-dihydrouridine synthase,,"",AE000512,Q9WXV1,Q9WXV1_THEMA,1VHN,,"",,Thermotoga maritima (strain ATCC 43589 / MSB8 / DSM 3109 / JCM 10099),DB03247
P50618,Protein NrdI,nrdI,"",Z68500,P50618,NRDI_BACSU,1RLJ,,"",,Bacillus subtilis (strain 168),DB03247
P69772,Probable UbiX-like flavin prenyltransferase,ecdB,"",AJ006210,P69772,PADL_ECO57,1SBZ,,"",,Escherichia coli O157:H7,DB03247
P20932,(S)-mandelate dehydrogenase,mdlB,"",AY143338,P20932,MDLB_PSEPU,1HUV; 1P4C; 1P5B; 2A7N; 2A7P; 2A85; 3GIY,,"",,Pseudomonas putida,DB03247; DB03814; DB07060; DB07907
O07529,FMN-dependent NADPH-azoreductase,azr,"",Y14079,O07529,AZR_BACSU,1NNI; 2GSW; 3GFQ; 3GFR; 3GFS,,"",,Bacillus subtilis (strain 168),DB03247
Q9ZK53,Flavodoxin,fldA,"",AE001439,Q9ZK53,FLAV_HELPJ,1FUE,,"",,Helicobacter pylori (strain J99 / ATCC 700824),DB03247
Q01234,Oxygen-insensitive NAD(P)H nitroreductase,nfsB,"",M63808,Q01234,NFSB_ENTCL,1KQB; 1KQC; 1KQD; 1NEC,,"",,Enterobacter cloacae,DB03247; DB03793
Q746I8,Isopentenyl-diphosphate delta-isomerase,fni,"",AE017222,Q746I8,IDI2_THET2,1VCF; 1VCG,,"",,Thermus thermophilus (strain HB27 / ATCC BAA-163 / DSM 7039),DB03247
P16099,Trimethylamine dehydrogenase,tmd,"",X68079,P16099,DHTM_METME,1DJN; 1DJQ; 1O94; 1O95; 2TMD,,"",,Methylophilus methylotrophus,DB03247
Q9F0J6,Rubredoxin-oxygen oxidoreductase,roo,"",AF218053,Q9F0J6,ROO_DESGI,1E5D,,"",,Desulfovibrio gigas,DB03247
Q51990,Morphinone reductase,morB,"",U37350,Q51990,Q51990_PSEPU,1GWJ; 2R14; 3GX9,,"",,Pseudomonas putida,DB03247
Q51793,Phenazine biosynthesis protein PhzG,phzG,"",L48616,Q51793,PHZG_PSEFL,1TY9; 4HMS; 4HMT; 4HMU; 4HMV,,"",,Pseudomonas fluorescens,DB03247
Q9RYU4,NAD(P)H dehydrogenase (quinone),,"",AE001825,Q9RYU4,NQOR_DEIRA,1YDG; 1YRH,,"",,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),DB03247
P61949,Flavodoxin-1,fldA,"",M59426,P61949,FLAV_ECOLI,1AG9; 1AHN; 2MOK,,"",,Escherichia coli (strain K12),DB03247
P50740,Isopentenyl-diphosphate delta-isomerase,fni,"",AB047343,P50740,IDI2_BACSU,1P0K; 1P0N,,"",,Bacillus subtilis (strain 168),DB03247
Q60049,NADH dehydrogenase,nox,"",X60110,Q60049,NOX_THET8,1NOX,,"",,Thermus thermophilus (strain HB8 / ATCC 27634 / DSM 579),DB03247
Q46604,FMN-binding protein,,"",D21804,Q46604,FMNB_DESVM,1AXJ; 1FLM; 1WLI; 1WLK; 2E83; 3A20; 3A6Q; 3A6R; 3AMF; 3AWH; 3VY2; 3VY5; 3VYA,,"",,Desulfovibrio vulgaris (strain Miyazaki F / DSM 19637),DB03247
Q81EW9,Nitroreductase family protein,,"",AE016877,Q81EW9,Q81EW9_BACCR,1YWQ,,"",,Bacillus cereus (strain ATCC 14579 / DSM 31),DB03247
Q96CD2,Phosphopantothenoylcysteine decarboxylase,PPCDC,"",AY358848,Q96CD2,COAC_HUMAN,1QZU,,PPCDC,HGNC:28107,Human,DB03247; DB03738
Q9RZ04,"Agmatinase, putative",,"",AE001825,Q9RZ04,Q9RZ04_DEIRA,1WOG; 1WOH; 1WOI,,"",,Deinococcus radiodurans (strain ATCC 13939 / DSM 20539 / JCM 16871 / LMG 4051 / NBRC 15346 / NCIMB 9279 / R1 / VKM B-1422),DB03260
P94548,Fatty acid metabolism regulator protein,fadR,"",Z75208,P94548,FADR_BACSU,1VI0; 3WHB; 3WHC,,"",,Bacillus subtilis (strain 168),DB03264
Q9RHZ6,Maltose binding protein,malE,"",AJ252161,Q9RHZ6,Q9RHZ6_ALIAC,1URD; 1URG; 1URS,,"",,Alicyclobacillus acidocaldarius,DB03277; DB03323
Q8GB52,Extracellular subtilisin-like serine proteinase,,"",AF521587,Q8GB52,Q8GB52_9VIBR,1S2N; 1SH7,,"",,Vibrio sp. PA-44,DB03297
Q53547,Carboxylesterase 2,estB,"",S79600,Q53547,EST2_PSEFL,1AUO; 1AUR,,"",,Pseudomonas fluorescens,DB03297
Q9REC4,Aldehyde oxidoreductase,MOD,"",AJ251305,Q9REC4,Q9REC4_DESDE,1DGJ,,"",,Desulfovibrio desulfuricans,DB03300
P03422,Phosphoprotein,P/V,"",M10456,P03422,PHOSP_MEASE,1OKS; 2K9D,,"",,MeV,DB03309
Q55013,Cytochrome c-550,psbV,"",D45178,Q55013,CY550_SYNY3,1E29,,"",,Synechocystis sp. (strain PCC 6803 / Kazusa),DB03317
P54820,Cytochrome c-552,cycM,"",X70367,P54820,CY552_PARDE,1C7M; 1I6D; 1I6E; 1QL3; 1QL4; 1ZYY; 3M97,,"",,Paracoccus denitrificans,DB03317
P00101,Cytochrome c-551,nirM,"",X56813,P00101,CY551_PSEST,1CCH; 1COR; 1FI3; 2I8F,,"",,Pseudomonas stutzeri,DB03317
P00137,Cytochrome c3,cyd,"",AF005234,P00137,CYC3_DESAC,1EHJ; 1F22; 1HH5; 1KWJ; 1L3O; 1LM2; 1NEW,,"",,Desulfuromonas acetoxidans,DB03317
P81040,Split-Soret cytochrome c,,"","",P81040,CYCX_DESDA,1H21,,"",,Desulfovibrio desulfuricans (strain ATCC 27774 / DSM 6949),DB03317
